Uberon ID	Uberon name	9606
CL:1000373	transitional myocyte of ventricular part of atrioventricular bundle	F
CL:1000374	transitional myocyte of posterior division of left branch of atrioventricular bundle	F
CL:1000375	myocardial endocrine cell of septal division of left branch of atrioventricular bundle	F
CL:1000376	purkinje myocyte of interventricular septum	F
CL:1000377	dense-core granulated cell of epithelium of trachea	F
CL:1000378	type 1 vestibular sensory cell of stato-acoustic epithelium	F
CL:1000379	type 1 vestibular sensory cell of epithelium of macula of utricle of membranous labyrinth	T
CL:1000380	type 1 vestibular sensory cell of epithelium of macula of saccule of membranous labyrinth	T
CL:1000381	type 1 vestibular sensory cell of epithelium of crista of ampulla of semicircular duct of membranous labyrinth	F
CL:1000382	type 2 vestibular sensory cell of stato-acoustic epithelium	F
CL:1000383	type 2 vestibular sensory cell of epithelium of macula of utricle of membranous labyrinth	T
CL:1000384	type 2 vestibular sensory cell of epithelium of macula of saccule of membranous labyrinth	T
CL:1000385	type 2 vestibular sensory cell of epithelium of crista of ampulla of semicircular duct of membranous labyrinth	F
CL:1000391	melanocyte of eyelid	F
CL:1000394	myoepithelial cell of intralobular lactiferous duct	F
CL:1000397	endothelial cell of venous sinus of red pulp of spleen	F
CL:1000398	endothelial cell of hepatic sinusoid	F
CL:1000405	epithelial cell of appendix	F
CL:1000409	myocyte of sinoatrial node	T
CL:1000410	myocyte of atrioventricular node	T
CL:1000411	endothelial cell of peyer's patch	F
CL:1000412	endothelial cell of arteriole	F
CL:1000413	endothelial cell of artery	F
CL:1000414	endothelial cell of venule	F
CL:1000415	epithelial cell of gall bladder	F
CL:1000416	myoepithelial cell of lactiferous gland	T
CL:1000417	myoepithelial cell of sweat gland	F
CL:1000418	myoepithelial cell of lactiferous alveolus	F
CL:1000419	myoepithelial cell of lactiferous duct	F
CL:1000420	myoepithelial cell of terminal lactiferous duct	F
CL:1000424	chromaffin cell of paraaortic body	F
CL:1000425	chromaffin cell of paraganglion	F
CL:1000426	chromaffin cell of adrenal gland	T
CL:1000427	adrenal cortex chromaffin cell	T
CL:1000428	stem cell of epidermis	F
CL:1000432	conjunctival epithelial cell	F
CL:1000433	epithelial cell of lacrimal canaliculus	F
CL:1000434	epithelial cell of external acoustic meatus	F
CL:1000435	epithelial cell of lacrimal duct	F
CL:1000436	epithelial cell of lacrimal sac	F
CL:1000437	epithelial cell of nasolacrimal duct	F
CL:1000438	epithelial cell of wall of inferior part of anal canal	F
CL:1000441	epithelial cell of viscerocranial mucosa	F
CL:1000442	urothelial cell of trigone of urinary bladder	F
CL:1000443	ciliary muscle cell	F
CL:1000444	mesothelial cell of anterior chamber of eye	F
CL:1000445	myoepithelial cell of dilator pupillae	F
CL:1000447	epithelial cell of stratum germinativum of esophagus	F
CL:1000448	epithelial cell of sweat gland	F
CL:1000449	epithelial cell of nephron	F
CL:1000450	epithelial cell of glomerular capsule	F
CL:1000451	epithelial cell of visceral layer of glomerular capsule	F
CL:1000452	parietal epithelial cell	F
CL:1000453	epithelial cell of intermediate tubule	F
CL:1000454	kidney collecting duct epithelial cell	F
CL:1000456	mesothelial cell of parietal peritoneum	F
CL:1000457	mesothelial cell of visceral peritoneum	F
CL:1000458	melanocyte of skin	F
CL:1000465	chromaffin cell of ovary	F
CL:1000466	chromaffin cell of right ovary	F
CL:1000467	chromaffin cell of left ovary	F
CL:1000468	myoepithelial cell of acinus of lactiferous gland	F
CL:1000469	myoepithelial cell of main lactiferous duct	F
CL:1000470	myoepithelial cell of primary lactiferous duct	F
CL:1000471	myoepithelial cell of secondary lactiferous duct	F
CL:1000472	myoepithelial cell of tertiary lactiferous duct	F
CL:1000473	myoepithelial cell of quarternary lactiferous duct	F
CL:1000477	cardiac pacemaker cell of sinoatrial node	F
CL:1000478	transitional myocyte of sinoatrial node	F
CL:1000479	purkinje myocyte of atrioventricular node	F
CL:1000480	transitional myocyte of internodal tract	F
CL:1000481	transitional myocyte of atrioventricular bundle	F
CL:1000482	myocardial endocrine cell of interventricular septum	F
CL:1000483	purkinje myocyte of internodal tract	F
CL:1000484	purkinje myocyte of atrioventricular bundle	F
CL:1000486	basal cell of urothelium	F
CL:1000487	smooth muscle cell of prostate	T
CL:1000488	cholangiocyte	T
CL:1000489	reticular cell of splenic cord	F
CL:1000490	mesothelial cell of peritoneum	F
CL:1000491	mesothelial cell of pleura	F
CL:1000492	mesothelial cell of parietal pleura	F
CL:1000493	mesothelial cell of visceral pleura	F
CL:1000494	nephron tubule epithelial cell	F
CL:1000495	small intestine goblet cell	F
CL:1000497	kidney cell	F
CL:1000500	kidney interstitial cell	F
CL:1000504	kidney medulla cell	F
CL:1000505	kidney pelvis cell	F
CL:1000507	kidney tubule cell	F
CL:1000510	kidney glomerular epithelial cell	F
CL:1000546	kidney medulla collecting duct epithelial cell	F
CL:1000547	kidney inner medulla collecting duct epithelial cell	F
CL:1000548	kidney outer medulla collecting duct epithelial cell	F
CL:1000549	kidney cortex collecting duct epithelial cell	F
CL:1000550	kidney papillary duct principal epithelial cell	F
CL:1000596	inner renal cortex cell	F
CL:1000597	papillary tips cell	F
CL:1000600	lower urinary tract cell	F
CL:1000601	ureteral cell	F
CL:1000606	kidney nerve cell	F
CL:1000612	kidney corpuscule cell	F
CL:1000615	kidney cortex tubule cell	F
CL:1000616	kidney outer medulla cell	F
CL:1000617	kidney inner medulla cell	F
CL:1000618	juxtaglomerular complex cell	F
CL:1000681	kidney cortex interstitial cell	F
CL:1000682	kidney medulla interstitial cell	F
CL:1000691	kidney interstitial myofibroblast	F
CL:1000692	kidney interstitial fibroblast	T
CL:1000693	kidney interstitial fibrocyte	F
CL:1000695	kidney interstitial alternatively activated macrophage	F
CL:1000696	kidney interstitial inflammatory macrophage	F
CL:1000697	kidney interstitial suppressor macrophage	F
CL:1000698	kidney resident macrophage	F
CL:1000699	kidney resident dendritic cell	F
CL:1000702	kidney pelvis smooth muscle cell	F
CL:1000703	kidney pelvis urothelial cell	F
CL:1000706	ureter urothelial cell	F
CL:1000708	ureter adventitial cell	F
CL:1000714	kidney cortex collecting duct principal cell	F
CL:1000715	kidney cortex collecting duct intercalated cell	F
CL:1000716	kidney outer medulla collecting duct principal cell	F
CL:1000717	kidney outer medulla collecting duct intercalated cell	F
CL:1000718	kidney inner medulla collecting duct principal cell	F
CL:1000719	kidney inner medulla collecting duct intercalated cell	F
CL:1000720	kidney papillary duct intercalated cell	F
CL:1000721	kidney papillary duct principal cell	F
CL:1000742	glomerular mesangial cell	F
CL:1000746	glomerular cell	F
CL:1000768	kidney connecting tubule epithelial cell	F
CL:1000803	kidney inner medulla interstitial cell	F
CL:1000804	kidney outer medulla interstitial cell	F
CL:1000838	kidney proximal convoluted tubule epithelial cell	F
CL:1000839	kidney proximal straight tubule epithelial cell	F
CL:1000849	kidney distal convoluted tubule epithelial cell	F
CL:1000850	macula densa epithelial cell	F
CL:1000854	kidney blood vessel cell	F
CL:1000891	kidney arterial blood vessel cell	F
CL:1000892	kidney capillary endothelial cell	F
CL:1000893	kidney venous blood vessel cell	F
CL:1000909	kidney loop of henle epithelial cell	F
CL:1000979	ureter smooth muscle cell	F
CL:1001005	glomerular capillary endothelial cell	F
CL:1001006	kidney afferent arteriole cell	F
CL:1001009	kidney efferent arteriole cell	F
CL:1001016	kidney loop of henle ascending limb epithelial cell	F
CL:1001021	kidney loop of henle descending limb epithelial cell	F
CL:1001033	peritubular capillary endothelial cell	F
CL:1001036	vasa recta cell	F
CL:1001045	kidney cortex artery cell	F
CL:1001052	kidney cortex vein cell	F
CL:1001064	kidney artery smooth muscle cell	F
CL:1001066	kidney arteriole smooth muscle cell	F
CL:1001068	kidney venous system smooth muscle cell	F
CL:1001096	kidney afferent arteriole endothelial cell	F
CL:1001097	kidney afferent arteriole smooth muscle cell	F
CL:1001099	kidney efferent arteriole endothelial cell	F
CL:1001100	kidney efferent arteriole smooth muscle cell	F
CL:1001106	kidney loop of henle thick ascending limb epithelial cell	F
CL:1001107	kidney loop of henle thin ascending limb epithelial cell	F
CL:1001108	kidney loop of henle medullary thick ascending limb epithelial cell	F
CL:1001109	kidney loop of henle cortical thick ascending limb epithelial cell	F
CL:1001111	kidney loop of henle thin descending limb epithelial cell	F
CL:1001123	kidney outer medulla peritubular capillary cell	F
CL:1001124	kidney cortex peritubular capillary cell	F
CL:1001126	inner renal medulla vasa recta cell	F
CL:1001127	outer renal medulla vasa recta cell	F
CL:1001131	vasa recta ascending limb cell	F
CL:1001135	arcuate artery cell	F
CL:1001138	interlobular artery cell	F
CL:1001142	arcuate vein cell	F
CL:1001145	interlobular vein cell	F
CL:1001209	inner medulla vasa recta ascending limb cell	F
CL:1001210	outer medulla vasa recta ascending limb cell	F
CL:1001213	arcuate artery endothelial cell	F
CL:1001214	arcuate artery smooth muscle cell	F
CL:1001216	interlobulary artery endothelial cell	F
CL:1001217	interlobulary artery smooth muscle cell	F
CL:1001220	arcuate vein endothelial cell	F
CL:1001221	arcuate vein smooth muscle cell	F
CL:1001223	interlobulary vein endothelial cell	F
CL:1001224	interlobulary vein smooth muscle cell	F
CL:1001225	kidney collecting duct cell	F
CL:1001285	vasa recta descending limb cell	F
CL:1001286	inner medulla vasa recta descending limb cell	F
CL:1001287	outer medulla vasa recta descending limb cell	F
CL:1001318	renal interstitial pericyte	F
CL:1001319	bladder cell	F
CL:1001320	urethra cell	F
CL:1001428	bladder urothelial cell	F
CL:1001430	urethra urothelial cell	F
CL:1001431	kidney collecting duct principal cell	F
CL:1001432	kidney collecting duct intercalated cell	F
CL:1001433	epithelial cell of exocrine pancreas	F
CL:1001434	olfactory bulb interneuron	F
CL:1001435	periglomerular cell	F
CL:1001436	hair-tylotrich neuron	F
CL:1001437	hair-down neuron	F
CL:1001451	sensory neuron of dorsal root ganglion	F
CL:1001474	medium spiny neuron	F
CL:1001502	mitral cell	F
CL:1001503	olfactory bulb tufted cell	F
CL:1001505	parvocellular neurosecretory cell	T
CL:1001509	glycinergic neuron	F
CL:1001516	intestinal enteroendocrine cell	F
CL:1001517	stomach enteroendocrine cell	F
CL:1001561	vomeronasal sensory neuron	F
CL:1001566	bronchioalveolar stem cells	F
CL:1001567	lung endothelial cell	F
CL:1001568	pulmonary artery endothelial cell	F
CL:1001569	hippocampal interneuron	F
CL:1001571	hippocampal pyramidal neuron	F
CL:1001572	colon endothelial cell	F
CL:1001573	nasopharyngeal epithelial cell	F
CL:1001575	uterine cervix squamous cell	F
CL:1001576	oral mucosa squamous cell	F
CL:1001577	tonsil squamous cell	F
CL:1001578	vagina squamous cell	F
CL:1001579	cerebral cortex glial cell	F
CL:1001580	hippocampus glial cell	F
CL:1001581	lateral ventricle glial cell	F
CL:1001582	lateral ventricle neuron	F
CL:1001585	appendix glandular cell	F
CL:1001586	mammary gland glandular cell	F
CL:1001587	uterine cervix glandular cell	F
CL:1001588	colon glandular cell	F
CL:1001589	duodenum glandular cell	F
CL:1001590	epididymis glandular cell	F
CL:1001591	oviduct glandular cell	F
CL:1001592	gall bladder glandular cell	F
CL:1001593	parathyroid glandular cell	F
CL:1001595	rectum glandular cell	F
CL:1001596	salivary gland glandular cell	F
CL:1001597	seminal vesicle glandular cell	F
CL:1001598	small intestine glandular cell	F
CL:1001599	pancreas exocrine glandular cell	F
CL:1001601	adrenal gland glandular cell	F
CL:1001602	cerebral cortex endothelial cell	F
CL:1001603	lung macrophage	F
CL:1001606	foreskin keratinocyte	F
CL:1001607	articular chondrocyte	F
CL:1001608	foreskin fibroblast	F
CL:1001609	muscle fibroblast	F
CL:1001610	bone marrow hematopoietic cell	F
CL:1001611	cerebellar neuron	F
CL:2000000	epidermal melanocyte	F
CL:2000001	peripheral blood mononuclear cell	F
CL:2000002	decidua cell	F
CL:2000004	pituitary gland cell	F
CL:2000005	brain macroglial cell	F
CL:2000006	tonsil germinal center B cell	F
CL:2000007	articular chondrocyte of knee joint	F
CL:2000008	microvascular endothelial cell	F
CL:2000010	dermis blood vessel endothelial cell	F
CL:2000011	dermis lymphatic vessel endothelial cell	F
CL:2000012	fibroblast of pedal digit skin	F
CL:2000013	fibroblast of skin of abdomen	F
CL:2000014	fibroblast of upper leg skin	F
CL:2000015	fibroblast of arm	F
CL:2000016	lung microvascular endothelial cell	F
CL:2000017	fibroblast of peridontal ligament	F
CL:2000018	endothelial cell of coronary artery	F
CL:2000019	compound eye photoreceptor cell	F
CL:2000020	inner cell mass native cell	F
CL:2000021	sebaceous gland native cell	F
CL:2000022	cardiac septum native cell	F
CL:2000023	spinal cord ventral column interneuron	F
CL:2000024	spinal cord medial motor column neuron	F
CL:2000025	spinal cord oligodendrocyte	F
CL:2000027	cerebellum basket cell	F
CL:2000028	cerebellum glutamatergic neuron	F
CL:2000029	central nervous system neuron	F
CL:2000030	hypothalamus native cell	F
CL:2000031	lateral line ganglion neuron	F
CL:2000032	peripheral nervous system neuron	F
CL:2000033	limb basal cell of epidermis	F
CL:2000034	anterior lateral line neuromast hair cell	F
CL:2000035	anterior lateral line neuromast mantle cell	F
CL:2000036	anterior lateral line neuromast support cell	F
CL:2000037	posterior lateral line neuromast hair cell	F
CL:2000038	posterior lateral line neuromast mantle cell	F
CL:2000039	posterior lateral line neuromast support cell	F
CL:2000040	bladder microvascular endothelial cell	F
CL:2000041	dermis microvascular lymphatic vessel endothelial cell	F
CL:2000042	embryonic fibroblast	F
CL:2000043	brain pericyte	F
CL:2000044	brain microvascular endothelial cell	F
CL:2000045	foreskin melanocyte	F
CL:2000046	ventricular cardiac muscle cell	F
CL:2000047	brainstem motor neuron	F
CL:2000048	ventral horn of spinal cord spinal cord motor neuron	F
CL:2000049	primary motor cortex pyramidal cell	F
CL:2000051	splenic fibroblast	F
CL:2000052	umbilical artery endothelial cell	F
CL:2000053	splenic endothelial cell	F
CL:2000054	hepatic pit cell	F
CL:2000055	liver dendritic cell	F
CL:2000056	Meynert cell	F
CL:2000057	femural osteoblast	F
CL:2000058	calvarial osteoblast	F
CL:2000059	prostate gland microvascular endothelial cell	F
CL:2000060	placental villous trophoblast	F
CL:2000061	placental amniotic mesenchymal stromal cell	F
CL:2000062	placental villus capillary endothelial cell	F
CL:2000063	ovarian fibroblast	F
CL:2000064	ovarian surface epithelial cell	F
CL:2000065	ovarian microvascular endothelial cell	F
CL:2000066	cardiac ventricle fibroblast	F
CL:2000067	cardiac atrium fibroblast	F
CL:2000068	pericardium fibroblast	F
CL:2000069	gallbladder fibroblast	F
CL:2000070	optic choroid fibroblast	F
CL:2000071	mammary microvascular endothelial cell	F
CL:2000072	adipose microvascular endothelial cell	F
CL:2000073	migratory cardiac neural crest cell	F
CL:2000074	splenocyte	F
CL:2000075	anterior visceral endoderm cell	F
CL:2000076	hindlimb stylopod vein endothelial cell	F
CL:2000077	skeletal muscle tissue of pectoralis major striated muscle cell	F
CL:2000078	placental pericyte	F
CL:2000079	mesenchymal stem cell of femoral bone marrow	F
CL:2000080	mesenchymal stem cell of abdominal adipose	F
CL:2000081	melanocyte of skin of face	F
CL:2000082	melanocyte of foreskin	F
CL:2000083	hair follicle dermal papilla cell of scalp	F
CL:2000084	conjunctiva goblet cell	F
CL:2000085	mononuclear cell of umbilical cord	F
CL:2000086	neocortex basket cell	F
CL:2000087	dentate gyrus of hippocampal formation basket cell	F
CL:2000088	Ammon's horn basket cell	F
CL:2000089	dentate gyrus of hippocampal formation granule cell	F
CL:2000090	dentate gyrus of hippocampal formation stellate cell	F
CL:2000091	endometrial microvascular endothelial cells	F
CL:2000092	hair follicular keratinocyte	F
CL:2000093	bronchus fibroblast of lung	F
CL:2000094	nasal cavity respiratory epithelium epithelial cell of viscerocranial mucosa	F
ENVO:00000428	biome	F
ENVO:00000446	terrestrial biome	T
ENVO:00000447	marine biome	T
ENVO:00000568	aerial habitat	T
ENVO:00000572	subterrestrial habitat	T
ENVO:00002030	aquatic biome	T
ENVO:00002036	habitat	F
ENVO:01000048	ENVO_01000048	T
ENVO:01000254	environmental system	F
FBbt:00000123	FBbt_00000123	T
GO:0000003	reproduction	T
GO:0000271	polysaccharide biosynthetic process	F
GO:0000272	polysaccharide catabolic process	F
GO:0000280	nuclear division	F
GO:0001101	response to acid chemical	F
GO:0001501	skeletal system development	F
GO:0001503	ossification	T
GO:0001525	angiogenesis	T
GO:0001553	luteinization	F
GO:0001558	regulation of cell growth	F
GO:0001568	blood vessel development	F
GO:0001649	GO_0001649	F
GO:0001659	temperature homeostasis	T
GO:0001666	response to hypoxia	F
GO:0001667	ameboidal-type cell migration	F
GO:0001674	female germ cell nucleus	T
GO:0001675	GO_0001675	F
